komentar,label
Alhamdulillah dr dl ga prnh milih nih orang jd gw ga nyesel... kasihan yg uda mati2an yg dukung,0
"Yg kemarin nyoblos Jokowi apa kabar?
Nyesal gak 😂
Nyesal lah masa gak 😂😂😂",0
"PPKM ""DARURAT"", TAPI TKA CINA BISA MASUK KE INDONESIA WKWK
LAWAK BOS!",1
"Wek ternyata pengikut ditwiter perasaaan 32jt kok jd 15 jt
Wkwkw menurun followers",1
males dengernya soalnya kopit tidak akan hilang kalo masih di bahas,1
Pak kapan ppkm mari ndang cek sound karnaval,1
"tenang guys.. inget ini ya !
""setiap masa ada orangnya,
setiap orang ada masanya"".",1
"Pak Jokowi yng saya takutkan Allah SWT .
Klw emng covid itu ada di murka bumi ini saya duluan yng kena.
Karna saya kerja di dinas kebersihan kota medan.
Sampah mainan saya pak tidak ada itu perkrja samapah kena covid.",1
"Makin lama aja diliburkan kerja, ga ada pemasukan diperantauan🙁",1
Bentar lagi naik level 5. Horeeee udah bisa spin. Semoga big win atau super win,1
Semakin banyak yg covid . Beliau² semakin kaya 🤏,0
kenapa pak jokowi selalu saya lihat gak pernah pakai topong hitam sebenarnya muslim bukan..,1
"Pak kapan sudahnya PPKM ini baru saja kami gembira saat kami dipanggil bekerja lagi, lalu dipaksa berhenti lagi karna adanya PPKM..
MOHON PERHATIANNYA Pak kami Lelah, Lapar, bahkan tertatih.. mungkin kalian memberi bantuan untuk kami tapi tuh tidak seberapa  pak, hanya cukup beberapa hari saja, dan sisanya kami harus bagaimana, kalian tidak merasakan karna kalian tidak terdampak seperti kami, kalian masih makan enak, masih bisa bekerja, masih dapat gaji .. lalu kami kalian bunuh secara perlahan, tolong kami pak, kami Lelah, kami lapar, kami sakit.. tidak tau jalan mau kemana karna semua jalan sudah di tutup secara paksa,oleh para petinggi sedangkan setau saya semua yg ada dimuka bumi ini punya Tuhan bukan punya kalian.. tolong kami pak tolong kami 😭😭😭",1
"Yg memilihmu pd kena phk pa, kelaparan..sampe usahanya bangkrut, minjem duit ama sy..kasiann ..,pngn sy bilang suruh makan aspal, tp ga tega😄untung sy ga milihmu😆",0
Maaf bpk itu pemimpin ngasih aturn kalo bisa yg masuk akal jngn da salh satu yg di kurbnkan  ibarat orng tua satu keluarga bpk ibu bisa mkn + pegang uang sedangkan ank nya ga di kasih  mkan ga di kasih uang..ingtlah tanggung jwb urng tua ..sampaii akhir hayat nanti.,0
"2019 harap tenang - 2021 tetap tenang

Gitu aje trs nying ampe 9999",1
Yang kaya tidak bakal bingung gak bisa makan.tapi bingung gak bisa jalan2 refresing.orang miskin gak bingung walau gak jalan2 refresing tapi kami bingung nafkahi anak istri dan nyari kerja susahnya minta ampun.akhirnya lebih baik puasa atau mati..kalo udah gak ada solusi..i,1
presiden sibuk dgn dunia sosmed.lengserrin pak.jokowi,1
"Wes male's pk nyesel milih smpean
Nyikso tenan pak, rkytmu butuh bntuan",1
Peraturan mu bikin rakyat sengsara pak ditambah bawahanmu itu seperti kanibalisme kami tidak butuh bansos karna uang bansos itu uang hasil hutang yang membayar hutangnya siapa pak rakyat juga yang setiap tahun membayar pajak tapi tidak mendapat keyamanan dan kemakmuran jangan bikin rakyat tambah sengsara lagi jangan ada ppkm,1
"Negara lain juga kovid di anggap flu biasa, ini malah di perpanjang, berita g penting",1
"Memberlakukan PPKM tapi rakyat nya tidak di jamin keseharian nya ?? 
Jangan ngelawak bos.... INDONESIA tidak sedikit orang miskin.",1
"Lapor pak baca komen di video bapak ,jangan lupa",1
"Yang like mayoritasnya fake, yg dislike akun asli ?",0
"Semoga nenek gayung cepat insafb, syukur ² damai di alam sana, aamiin yarobbal alamin. 🌹✋",1
"Ini gue mau tanya, keputusan ini dari presiden atau tim dokter, atau kementrian kesehstan di putuskan nya. Kalo kita mengacu pendidikan ,pembangunan , olahrga dan lain lain keluar negri, kenapa kalo masalah pademi bgini, kita mandiri, artinya, kita sedikit menutup mata ke negara negara diluar sana yg sering kita tuju sebagai patokan bidang lain. ",0
"Jika diam diinjak, saat bersuara dipenjara. Adapakah dunia???",0
Kayanya negara ini isinya mau di ganti sama org cina,1
"Pak.. Perekonomian di Negeri kita hancur lo pak.. 

- Banyak pengusaha menengah kebawah yang bangkrut dikarenakan pajak lebih besar daripada pemasukan",1
"At this moment, I really believe in ""What Mr. Jusuf Kalla said 7 years ago""",1
"Ganti nama terus menandakan pemimpin & pejabat kita orng² yg plinplan dan bodoh,sementran solusi gk ada
 Kita pedagan orng biasa gk peduli mau ppkm sampai kapan pun gk peduli asal jamin hidup kita,tpi kalian lepas tangan.",0
"g app setahun jg.. asal gaji bpk, gaji, gj anggota DPR para mentri buat masyarakat.. 🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️",1
"Buat teman-teman semua, semoga sehat dan rezeki berlimpah...Aamiin 🤲🤲",1
"Buat apa ppkm? Toh percuma jugaaa paginya banyak yg pergi kepasar sampee antri"" gitu ekwk..  Emang covid keluarnyaa cuma jam 8 ajaa?",0
Negara lain slow 🙂 . Negara +62  sedang bikin rasa rasa 🗿,1
Opo to wi kowi cocotmu gedabrus,1
"Coba cek pak daerah kami,,semua mkin sengsara,,banyak buruh di PHK,bantuan dipilih"",,sudah sering Ngajukan bantuan ga pernah ditanggapi sama keelurahan,,malah habis uang buat foto copy,,,nyari masukan bukan dari kalangan Mentri ataupun dari kelurahan saja,,tapi cari solusi dari rakyat juga,,karena tidak akan ada presiden kalau gada rakyatnya,,",1
"mkan tu ppkm sma si jokowi

berita g pnting",1
"(kelaparan yg ""dibuat""!!!) Insalloh tenang pak rakyatnya, dialam kubur!",0
Angsuran ku seng nangong sopo ya nak ngene teros,1
maaf kan bapak mu nak jgn kan buat jajan kamu..untuk makan dah engak ada beras..ayah engak bisa kemana mana..minta tlg sama siapa ??? apa ayah harus kriminal..?? ayah masih punya iman nak.. kalau bsk lusa ayah meninggal..maafkan ayah..ayah akan ngadu sama Alloh di sana..akan ayah sampaikan keluhan kalian semua...sedih memang nak sabar sabar....sabar..,1
"Pak tolong virusnya yg di cari, bukan PPKM yg terus di gaungkan. Akar permasalahannya di virusnya bukan di PPKM pak. Tolongggggg",0
suwe suwe mati uduk corona mati kelaparan,1
"Angsuran tetep berjalan,denda tetep berjalan, pendapatan kritis... 🤕🤕",1
"Mau tnya dong presiden  , ini kan virus berbahaya 
Jdi pertnyaan sya, knp org positif kebanyakan mati di rumah sakit tapi bukan di jalan atau bukan di rumah 
Kalo emang covid ganas pasti ada yg jatuh di jalan, mati di rmh ",0
kalo komen kasih solusi yak jgn cuman nyalahin trus,1
"PPKM 3-20 Juli Jawa Bali
Disiplin, Tenang, Waspada, Kesehatan Membaik, Ekonomi Sejahtera",1
Parsiden ini lagi mana ni anak anak bangsah Indonesia yang pendidi kan  nya pa belajar sekola sd kelas 1 pagi saya berduwaan isteri saya cerean jadi nya saya berduwa aja pa lagimana nih kalo saya keraja anak saya Sokola belajar Olen jadi nya anak saya ngega belarar parsiden,1
"Dear BPK presiden Jokowi yg saya hormati 🙏
mohon di cek dulu rumah sakit, apakah yg meninggal itu semua positif covid.. .?!
kasihan pedagang kaki lima sama pedagang yg di mall-mall pak, mereka tidak ada penghasilan karena imbas ppkm.",0
"Pak jokowi  gk boleh takut  corona, , soalnya aku rakyatnya juga gk takut corona  n aku punya cara sembuhin corona , bisa diundang abdulkholiq sufy  balung lor Jember  tp ojo digowo neng jakarta. Soale pasienku banyak",1
"anda enak pak presiden, anda idur gajian, aparat juga begitu, bagaimana nasib bedagang, anda membuat peraturan tp anda tidak memberi bantuan, solusi anda adalah mempersulit kita pak, anda membunuh masrakatmu dengan kelaparan, besok saya akan alih profesi jadi maling pak demi hidup",1
"INDONESIAKU (TRANS7)
Rakyat Indonesia Sengsara di Negeri Sendiri
Warga Asing Leluasa Menjarah Bumi Pertiwi",1
"Gimn sodara ku apa ada rasa penyesalan waktu pemilihan nnyoblos  partainya
Klw ga ada penyesalann jelas hati mu sudah hilang alaisa mati
Setelah gejadian ini apa yg ada di pikiran MU",0
Siapa itu jokowi katanya presiden nyatanya apa cuman menyengsarakan rakyatnya doang.. Bulshit omongannnya palsu,1
"Jadi gini ya.....
Rakyat makan apa pa...
""Orang gila gada yg kena covid""",0
"Banyak yg komen gk puas..
Sekali2 komen kasih solusi dong buat negara ini...
PPKM salah di bebasin pada gk mau jaga jarak, pakai masker, menghindari kerumunan..",0
"salam 3 periode pakde, lanjutkan yang penting para maling bansos tetap aman menikmati duit haramnya.",1
Semoga cepat teratasi pak Presiden. Aaaammiiinnn3 YRA🤲,1
"Tolong pak presiden
Kami rakyat kecil sangat mencintai anda bila anda mencintai kami.
Carilah solusi yg alternatif
Jangan biarkan kami terjebak dalam kesengsaraan di waktu yg sangat lama 🙏🏻",0
Sekian banyak presiden yg pleng brobork yo jokowi kuwi😏,0
"rakyat miskin karena pemimpin nya. ingat iming"" sebelum menjabat jadi pemimpin!",1
Aku lapar tolong jangan perpanjangan ppkm saya mau makan,1
Dalam Nama Tuhan Yesus.. pandemi covid-19 segera berlalu dan semua yg sakit segera sembuh.. amin.. may God be with us,0
Kok nggak mikirin rakyat kecil sih pak?? Ya allah hati nurani anda dimana pak...,1
"ternyata lebih banyak dislike di banding like ,jelas lah membuat peraturan tanpa solusi. para mentri para ahli kesehatan mau nya kaya sendiri . bapak ga liat rakyat teriak miskin kelaparan. 
yg kaya ppkm prokes yg kenceng semua di covidin. BACA NIH ",0
"Kami taat peraturan,, pesawaty kok keliling aj ada ap dgn pesawaty",1
"pak jokowi tolong mau smpai kpan kya gini trus ?
orang orang kecil yg brpengasilan cma ckup buat makan shari doang kini bisa 3 hari skali, dikit dikit di bubar pol pp, pdahal sya jualan  kopi doang bukan jual narkoba,protokol ksehatan sya lengkap,  masih aja di bubar,  bukan sya tidak takut ada nya virus ,  yg lebih sya takutan kluarga sya mati klaperan,, yg hidup di gedung gedung bersantai menyaksikan pnderitaan kami , bpak enak ga perlu krja cuma orasi orasi doang,  khidupan di tanggung sma gajih , lah kita yg kga punya gajih gimana pa ?",0
"Untuk saudara² ku yg terkena PHK dan belum ada pemasukan, semoga  Allah Subhanahuwata'ala membuka pintu rezeki untuk kalian. Untuk saudara² ku yg harus tetap keluar rumah untuk menafkahi keluarga semoga Allah Subhanahuwata'ala senantiasa memberikan perlindungan. Semoga kita senantiasa dalam keadaan sehat agar dapat melaksanakan ibadah kepada Allah Subhanahuwata'ala. Aamiin Ya Rabbal 'alamin 🤲",0
"Dan buat kita kita sesama masyarakat ayo gotong royong JALAN KAN PROKES 
- GUNAKAN MASKER
- CUCI TANGAN SETELAH MEMEGANG BENDA TERMASUK UANG
- BAWA HENDSANITAISER",1
"bersama kita bisa atasi pandemi ini, terapkan protokol kesehatan dengan baik dan benar",1
1:30 masukan dari rakyat gk di dengar kah pak?,1
"Pak rakyatmu matine nyekel rombong suwe""",1
Di india menolak di kasih vaksin yang menerima cuma indonesia,1
"PSBB yg lalu udah 2 jilid, 
PPKM sekarang berjilid jilid ada levelnya pula😵

Sakarepmu bos",0
"Ini bukan SOLUSI pak....!!!
Masukan para menteri n pejabat daerah yg anda dengar coba anda DENGGGAAR SUARA RAKYAAT.......
kami sudah kelaparan.......",0
"lockdown aja biar pada d kasih makan ,jngan setengah"" spt d gantung",1
PPKM oke lah tapi bansos nya mana? ilang?,1
"Udah gak efektiff masih juga di perpanjang ,, anda ini waras?",1
"Ga bakal selesai selesai ini pandemi!
kaum atas masih berada di zona nyaman untuk bisnis nya!
Jadi mana mau pandemi di selesaikan dalam waktu cepat!",1
Nu Aya  lain nyaah.tapi nyengsarakeun rakyat letik? Aya virus covid th di manfaatkan,1
"D paksa sehat di negri yg sakit ..

Semoga allah cpet epet melaknat anda pak dan antek antek anda .. Amin alohumaaimn🙏",0
"Ada yang sepemikiran nggak ama gw, se lama lamanya ppkm, apa setelah ppkm virus ilang, dan udh kembali normal, menurut saya ini cuman pencegahan bukan solusi",1
"Jangan dengar menteri2 yang bisa nya menyiksa rakyat, tidak lihat rakyat banyak yang mati gara2 pejabat yang tdk becus kerja.",1
"Langsung baca koment aja lah,lebih seru...",1
"udah ada undang2 malah bikin aturan PPKM
sekarang pake level...
lalu apa lagi??
debt colector masih keliaran pak...",1
"saya nggk dapet bansos lagi,, perasaan saya ini miskin, tapi kok sekarang di anggap kaya,",1
"HIDUP JOGJA ,💪💪👍 GA TERIMA PERATURAN DAN BISNIS CINA2,,
AMAN GA PAKAI HOAX DAN TDK PAKAI PERATURAN BEGO,",1
"Pak pak, ada ppkm atau enggak kok sama aja angka kematian sama kasus covid, ga usah pakek ppkm segala contoh negara sebelah ga beritain covid lg, jd negri tenang aja adem ayem. Ini laki ane jd susah dr psbb jd motor ditarik padahal udah 1 setengah tahun kredit tinggal berapa bulan lg lunas, ditarik karna psbb, kebeli motor butut ga boleh narik penumpang ama ojol, jd narik food, ada ppkm lg aduh ampuuuunnnn kontrakan nunggak 2 bulan pak mau di usir anak 2, satu bayi, satu 4 tahun mau sekolah aja ga bisaaaaaaaaa. Gara gara aturan ga jelas ya Allah ya Robb",1
"Bapak jokowi emng keren. Rakyatmu semakin bnyk yg mati bukan karena pnyakit corona tp karena penyakit kelaparan.. Ngk pnya uang. Pada ngk krja stres, sakit mati.... Trimakasi pak jokowi dan krukrunya anda hebat membuat kami sengsara.....",0
"Siap ppkm apa lg kah? 
Ips ipa atau biologi? 
Sedih ui",1
Indonesia saat ini seperti lagu marjinal - negri ngeri .,1
"Liat rakyat yang menderita bapak presiden
Kami lagi susah jangan di tambah susah
Sampai akhir kiamat kita kaya gini terus
Sudahi drama indonesia ini !!!",1
Besok kalo udah ganti presiden gue pilih pak ganjar aja deh,1
"Pak Jokowi rakyatmu kelaparan ,jangan ppkm terus yg di pikirkan ,pikirkan juga rakyatmu ini kami kelaparan ,kerjaan susah,mau makan apa jika semua di tutup ,jangan enak2 di gaji tiap bulan sedangkan rakyat mati kelaparan bukan krna covid",1
"Stay safe semua,mari berdoa agar covid ini segera berakhir.aminn",1
"Pemerintahanya gak jelas,coba kovid cangan di kasih dana besar pasti akan hilang dengan sendirinya,,",1
KITA SEMUA SUDAH PROKES (PROTOKOL KESENGSARAAN),1
"Kenapa pt pt engga di off totol , kenapa cuma rakyat rakyat kecil yang mencari uang untuk makan esok yang selalu di tindak .",1
"Resto, paud TK banyak tutup, Krn TK belum nalar online jadi ga disekolahin, hampir 2 th begini, kalau Corona sampai 2025 mau ppkm terus? Cari obatnya aja, kegiatan sekolah kerja seperti biasa/ yg batuk pilek panas ga boleh masuk, kaya ke swalayan aja diperiksa, kalau sakit diobati",0
Mudah mudahan yg pada protes disini bukan orang orang yg sudah memilih bapak ini 2 priode,0
"Doakan semoga saya selalu menjadi warga Indonesia yang baik... 😊
Salam Indonesia salam indo line 😊",1
"PPKM diperpanjang sampai rakyat semua pada mati kelaparan, terima kasih biawak atas pembunuhan secara tidak langsung ini.",1
"Sumpah saya sangat menyesal telah memilih anda waktu pilpres kemarin..anda sudah banyak membuat kecewa pendukung anda dulunya..kami di bawah butuh makan,bukan butuh solusi yg tidak bermanfaat bagi masyarakat bawah!",0
udeh turun ajalah bikin malu org jawa aja msh bnyak yg kompeten pimpin bangsa ini !,0
"Suatu saat mungkin ada waktunya rakyat membuat keputusan sendiri...
semoga saja tidak ada kebohongan yg menguntungkan antar individu, dinegara ini...😁",0
"Ingat janjinya pas di gbk pak,dri dulu janji"" doang",1
"selagi dana COVID masih banyak,, COVID pasti tidak akan selesai²,,
Karena lahan empuk buat ajang KORUPSI oknum² tertentu,,,
Ma,af kalu salah kata²",1
Pak presiden.. Pliiiisss toloooong stop anggaran covid ke rmh sakit.. 🙏🏻🙏🏻🙏🏻banyak yg disalh gunakan🙏🏻🙏🏻🙏🏻,0
"Emng Bner...
Orang Bner Di Nilai Salah Kadang.
Apa lagi Bnyak Salah nya...??..
Semoga Cepat2 Hilng Kovit..",1
Plis pak saya butuh kerja saya butuh makan.untuk menjambung hidup keluarga biar ga kelaperan karna ppkm,1
"Negara ini sudah kebanyakan aturan,,jng sampai terjerat aturan sendiri,,by bapak onoh",1
"PPKM (pelan pelan kita mati)
Minta disantet nih aki aki...",1
"Pabrik diliburin lah saya makan apa? Gaji mingguan udah 2 minggu ga digaji, hutang dah numpuk, mau gimana????",1
"Tdk memilih jokowi bukan berarti tdk NKRI, jangan di sama kn NKRI dengan Jokowi,... Demokrasi hak sepenuh nya Rakyat, ... Mutlak,......",1
Harga pupuk mahal dan susah di cari harga padi sungguh mengenaskan 😭...Hargai petani tanpa petani kalian tidak bisa makan.,1
"Pak Indonesia tidak darurat, yg darurat pejabat2 anda yg KORUP dan APARAT yg memanfaatkan situasi",0
"""Ruwet.. ruwet.. ruwet..""
Iya ruwet pak, sejak bapak memimpin",1
"September perekonomian kita meroket.. 
Dan produksi masal Mobil ESEMKA✌",1
Hadeh pak jokowi......  Kenapa seperty higs domino pak pakek level.......  Orang indonesia banyak yang meninggal karena kelaparan pak....  Bukak karna covid....   Solusinya bagaimana pak...  Untuk kami.... Yg sudah gak kerja dari awal ppkm sampe sekarang....,1
"Jangan sampai kami marah pak.,jangan sampai kami brutal pak.
tolong dan kasihani kami ""RAKYAT KECIL""",1
Tolong  pak presiden  saya tida minta bantuan hanya minta  jalan untuk angkutan umum saja di buka.  Agar kita bisa  cari  makan trima kasih bapak presiden  Jokowi.,1
Jokowi kpn mundur dari presiden. Qta udah bosen sm Bpk... Jgn ngemeng doang. Solusi buat rakyat biar bs mkn gmn..,1
"Rakyat mau percaya udh susah 😆, 
Cape pak 7 tahun di boongin",1
Tinggal bilang ppkm selama nya aja susah 🤣,1
Alhamdulillah Bansos udh turun 300 buat sebulan beras 10rb gas 20 rb blm lauknya Alhamdulillah 3 hari bansos abis duitnya sisanya 27 hari berjuang sendiri makasih pak bantuannya,1
"Tidak ada tindakan, tidak ada solusi, seakan Rakyat dikorbankan atas kepentingan mereka! 


Semoga Allah membalasnya, karna doa orang teraniaya pasti cepat dikabulkan 🤲",1
"Perpanjangan aja terus sampai kiamat sekalian perpanjang nya, biar semua pada modar",1
Gw datang cuma dislike abis itu keluar lgi nyari DUID BUAT MAKAN,1
"Yg merdeka PNS , uang gusuran blom dbayar sama KKDM dan BPN",0
"Yg kaya ngomongnya enak,yg miskin mikir mau makan apa besok!!!",0
"Orang yg di video ini siapa sih??
Trus apa yg dia omongin??",0
Rasne kudu mutah ngru ngokne pidatomu...,1
"Sosial media bahas terus corona,al'quran tuh pak menceritakan pedihnya siksa api neraka",1
"Aku mah apa atuh...
Cuma petugas partai...😂",1
"28 tahun saya hidup di bumi pertiwi tercinta ini, baru kali ini saya merasakan pemerintahan yang di luar harapan saya ! ""Baru kali ini!!!""",1
"Saudara² semuslim di INDONESIA, Mari kita berdo'a kepada ALLAH AZZAWAJALLA dan berusaha sekuat tenaga dan pikiran kita ( do'a orang/makhluk yg teraniaya lebih mustajab )...Mari kita gantungkan dan serahkan semua kepada ALLAH AZZAWAJALLA...ALLAHUAKBAR...✊✊✊",0
"Kapan Sekolah Sya Udh Capek Belajar Online,Bikin Sakit Mata😭",1
Yang mau komen takut di ciduk langsung saja dislike vidio ini hahah,1
"Alayyy Njirr
Pengen Bangt Masuk Berita INTER
WKWKWKWKWKWKWKWKWKWKWKWKWKWK",1
"Tunggu aja pak 2024, rakyat di kurung, bantuan garata, terus pada makan apa, mikir gasih bapak rakyat Indonesia itu masih banyak yang kekurangan,",1
"cukup sampe tgl 20 aja, jgn diperpanjang terus🥲",1
"Bgus kasih iklan pak .lumyn nambh"" uang jajan negra",1
Usaha kudu seperti bulu ketek Yg tetap tumbuh meski kejepit!!!!,0
"Taikucinglah pa ,,, biadab yg jelas jngan mikirin covid mulu  pikirin jga dampak & perut rakyatnya",0
"Wezh talah pak, hapusen ae dana anggaran covid ikku, engkok lak covid e_ ilang"" dewe masio gak ppkm",1
Ini sampe level brapa...ekonomi tambah susah pebayaran bayak,1
Pak. Ppkm ampek desember gpp kok. Kata anda tenang? Cicilan perut bayar skolah. Skolah tutup. Tenang?,1
"Sekalian smpai bumi ini kiamat lakukan PPKM biar puas orng"" tertentu yg dpt pundi"" uang dibalik musibah ini, biar jadi zombie hidup rakyat"" menegah kebawah",0
"Kesini cuma mampir nitip disslike aja
Sekian...",1
"Solat ,ngaji ,,biar ga tkut mati...

Karna masih ada surga .....",1
"Yaampun ngeliat diThumbnail kirain tulisannya ""PUTUSKAN MUNDUR"" , eh bukan.",1
"Maaf pak, saya udah ga percaya pemerintahan",1
Mungkin jika dia berada di posisi kita..mungkin dia mengerti..lbih baik kena koron dri pada melihat anak istri kelaparan.,1
"Ke mana mau tenang pak de, perut uda ga makan.",1
"Cepet berakhirlah era mu ,Saya ngeri liat Indonesia dibawahmu🙏🙏🙏",1
boleh PPKM asal per KK 5 jt perbulan ya pemerintah..itu yg rakyat mau simple aja,0
Aing jadi balangsak gagara bapak yg terhormat .,0
"Pa mau tanya nih, apakah cuma sya aja yg berpikir, knpa 80% yg ktnya sakit covid setelah d bwa ke RS meninggal? Dan kalau d isolasi mandiri malah lebih aman dan berangsur membaik,pertanyaan besar bagi sya, ada apakah sebenarnya d RS?? Knapa menurut sya 80% org yg terdampak covid atau yg lainya meninggal?",0
"Masyrakat skrng butuh solusi bukan PPKM ,,bagaimna solusi buat orng yg penghasilan nya di luar rumah !!!",0
Mereka enak gaji bulanan tetep cair klo kita rakyat kecil miskin klo enggak kerja yaa modarrrrrrr,1
"Orde baru
Kritik pedas dikit lgsg dijemput Cyber crime",0
"Tolong dong berikan bantuan covid seadil2nya, saya warga langensari kota banjar patroman belum pernah mendapat bantuan covid semenjak ada covid 19.",1
Demi Alex teu ngarti aing Cokkk,1
"Pak biarin aja bebas sebebas""nya, jaga diri masing"" aja, yang memang beneran terjangkit biarin bertahan hidup kalo kuat pasti bertahan, yang memang gak kuat yaudah lewat, tinggal dikebumikan aja ...",1
"Tidak kah kau dengarkan rintisan kami rakyat miskimu pak?? Kami dsini mati matian berjuang untuk makan anak,biaya skolah anak  dll, tidakah kau peduli dengan kami???
"" PPKM sih PPKM tapi tolong jugalah pikirin kami para pedagang kecil """,1
"Hadduuuuhhhhhhh, kaya minum es teh nambah terus 😵😵😵",1
Gw nyimak aja takut di hapus dari buku negara 😅,1
Ppkm rakyat menjerit .. denger2 kimia farma mau jualan vaksin yaa 🙈,1
Kasian pemerintah sekarang..kena sumpah serapah rakyat2 nya,1
Abis dise like . Lanjut kerja nyari duit,1
"HALLO !!!
Untuk yang dulu memilih dan sekarang sudah jadi pilihannya kalian tidak boleh geger bingung makan dan tidak bisa kerja.. karena ini pilihan kalianlah. Membuat aturan konyol dan tidak memperdulikan rakyatnya !!",1
"those who don't die of covid, will die of hunger 🙌",1
Pejabat dan  PNS penak gari ngoceh....Corona Corona ...kami rakyat modyar.... Rakyat d batasi...itu china2 dteng ke Sulawesi OPO sok buta.....,1
Mau memberantas covid apa mau mematikan ekonomi  si ini,1
"Lupakan soal negara pak,mari kita dugem bersama ku 😎",1
"Kita sudah lelah , kita malah takut mati kelaparan 😴",1
"Ujian kita smua ayo dukung👌👌,stop pa tnaga krja asing,agar ga nambah lagi phk tnaga lokal",1
Bukan keselamatan semua tapi keselamatan xi jin ping dann anak2 nya 😋😋😋😋,1
PATENONO WAE RAKYAT MU SEKALIAN! URIPO DEWE NANG ALAM DUNYO PAK JOKOWI!,1
demo di Bandung aja covidnya libur kok hadeh bisnis bisnis,1
Lu enak pak ada jaminan lahh kami rakyat kecil kalo di perpanjang bisa mati kelaparan tolong ngertiin kami pak sebagai rakyat muu,1
Kalian mau ppkm berilah kami uang untuk makan sehari2,1
"mohon maaf sebelumnya pak, bukankah bapak peduli dengan rakyat-rakyat kecil?tetapi dengan diperpanjangnya PPKM, rakyat kecil yang mencari uang dengan berjualan makanan dipinggir jalan tidak lagi bisa mendapatkan uang untuk makan, bayar sewa tempat berjualan tetap jalan tapi pemasukan tidak ada, tolong dibantu memikirkan solusi untuk masalah ini pak, yang punya perut bukan orang kaya saja🥺🙏🏻anak mereka menangis kelaparan pak, mereka juga berjuang untuk anak-anak mereka, apabila bapak sendiri yang memutuskan PPKM diperpanjang, maka seharusnya bapak sendiri sudah memiliki solusi untuk mereka yang mencari makan dengan berjualan. ",1
"Lebih baik ppkm selamanya,sampai dunia kiamat sekalian,ppkm,pejabat pejabat kaya mendadak,mau nanya pade emang masih ada yg  namanya corona?",0
"Rata rata komennya kok kontra ya?????
apa ini tanda tanda????
heeeemmmmm... bicara PPKM, LOCKDOWN. boleh lah terapkan PPKM, jangan cuma 1bulan, kalau perlu 3 bulan terapkan PPKM, tapi yaaa rakyatnya dikasih makan laaaah.",1
"Saatnya memilih pemimpin dari partai islami.karena lbih dekat dengan kebenaran.bukan pintar tapi tak benar..,pdip? maaf"" saat kamu di atas negara terlalu banyak drama&kekacauan.😦",1
"Ini hanya konspirasi,,dulu disebut ""lockdown"" pemerintah harus ngasih kebutuhan rakyat,, sekarang di sebut ""PPKM"" dan pemerintah gak ngasih bantuan,,malah mikin rakyat sengsara.... covid-19 ini tdak begtu kejam,,yang kejam hanya orang-orang berdasi !!!!",1
"Kalo rakyat ingin patuh jangan kasih perpanjangan,, misal ppkm harus sebulan yaudah sebulan sekalian dengan jaminan habis itu sudah new normal,, daripada setiap minggu diperpanjang malah yang ada semakin stress di PHP terus,, 1 pertanyaan, PPKM emangnya solusi terbaik pak?",1
ini tuh baca teks atau enggak sih? prnasaran bgt saya,1
"Saya kerja koprasi di lapangan susah jok buat narik,gara"" PPKM banyak nasabah saya tidak pada usaha dan pendapatan tidak sesuai kebanyakan merugi dan ada juga yang susah tidak usaha.....",1
"😑🙄😑
Sudah Gagal Total.... Boss

Jangan duduk kelamaan.... ",1
Ya Allah..angkatlah secepatnya penyakit covid dari Indonesia..mari kita berikhtiar maksimal,1
Tiap malam hari lampu jalan raya mati semua ini wabah corona apa wabah laron woyyy,1
"pengen cepet berakhir? taati protokol kesehatan dong. di desa ku aja beli ke toko kecil pakai masker semua. Ini di desa loh, yang notabene nya jauh dari kota.",1
"BANDARA INTERNATIONAL APA KABAR BUNG !

Mardigu Wowiek 2024 ⚠️",1
"Kerja"" korupsi ,ehh KPK-nya dilemahkan 🤣",1
pak gausah perpanjang ppkm biar seleksi alam aja gausah repot repott malah gapapa daripada gini,1
"Pak saya belum bayar kontrakan,..
Anak saya 2 .. 
Nyari duit susah..
Makan ngap2an..",1
"KATANYA PRO RAKYAT
SAYA NYESAL COBLOS ANDA SAYA NGAPOK TIDAK AKAN COBLOS LAGI PARTAI MU",1
Petugas Parte Kapan Mundur (PPKM) 😂,1
"Harusnya di cari kenapa kasus covid makin tinggi apakah karena vaksin atau karena TKA yang sudah banyak masuk!!!,bukannya masyarakat yg jadi korban!",0
"nggak jelas Dasarnya dan alasannya..diperpanjang 5 hari kemudian 8 hari ,,,apa dasar perhitungan hari itu..hari ini Positif rate 31% lebih ...apa alasan diperlonggar...Kenapa nggak jelas? tegas saja Karantina Wilayah 1 Bulan....Sehingga bisa memmutus mata rantai Penularan..Maaf saya tidak yakin akan berhasil menekan Penularan kalau setengah setengah spi ini yg nggak jelas dasarnya",0
"Usul sitik pak ,Ojo mung ISO gawe peraturan ,pikirno rakyatmu supoyo   tetep ISO golek sandang pangan.",1
Gratis gak mau apalagi beli.... Sy ikhlas buat....,1
"Masyarakat = KAMI LAPAR, PEKERJAAN KAMI HILANG, KAMI STRESSSSSSSSS",1
"Halah ngomong ae ppkm tpi pasar di buka toko di buka ,tpi skolah di tutup kalo di bandingkan kebersihan, skolah lebih bersih bisa jaga jarak ,anehh",1
