komentar,label
pertanyaan saya setelah vaksin apakah masih berjalan peraturan larangan pedagang yang buka dimalam hari kalau sesuai protokol sepertimaskercuci tangan dll sih oke saja dilaksankan namun bagaimana dengan perekonomian rakyat bawah yng teehambat karena peraturan tersebut,0
antara desember  februari  laporan kejadian buruk dilaporkan vaers kematian luka serius sekitar sepertiga kematian dilaporkan jam vaksinasi,1
betul cemas mikir yg tidak betul lansia sehat kuat sabar aamiin,1
alhamdulillah dah coba nggak efek apa tuh dah minggu nggak resiko silahkan menyikapi,0
awal virus cina yg bikin vaksin dri cina ,1
vaksin tp ad yg mati it jg gejala alami,1
alhamdulillah udah dua kali vaksin insyaallah sehat terus,0
vaksin suntikan presiden pejabat vaksin suntikan rakyat jelata saya  beda yah oknum elite negeri suka membodohi rakyatnya  orang rumah vaksin langsung sakit panas dingin bangun tidur sehat saja apa tanggung jawab astra zeneca labeli produk vaksin pakai lagi janganlah mombodohi rakyat embel vaksin aman halal vaksin suntikan berbeda beda jenisnya ,0
vaksin zat senyawa berfungsi membentuk kekebalan tubuh penyakit kandungan vaksin bakteri virus dilemahkan dimatikan bakteri virus tersebut,0
umaku ikeba koronawakuchin wa kotoshi nen made shippai shimasu koronawakuchin wa shippai shimasu men furui mono ga kotoshi shippai suru made atarash koronawakuchin  koronawakuchin wa shippai shimashita men wa kotoshi koronasupirittokorona ni ikimashou  korona ni ikimasu,1
demam pusing lemas nyeri sendi nyeri otot sakit tulang saraf saraf sakit itu penyakit bawaan vaksin kebal imunitas tubuh menurun,0
pak jokowi vaksin amerika eropa uni soviet indonesia cina mulu biar rakyat ga antipati dg jokowi hei menkes bijak stop vaksin cina ya amerika ajah eropa soviet muak dg cina mulu cerdas,0
moon maap nehgunanya vaksin ya emang kebal dr copet terus pake masker gagal paham gw fenomena,0
harapan indonesia dpt vacsin corona agar pengeluaran keuangan pemerintah dpt diminimalisir obat pembunuhan nya pertanyaannya  indonesia tenaga ahli nya disaat menggalakkan penggunaan produk si dlm negri,1
kakek gua vaksin besoknya sakit tan minggu kedepannya kakek gua meninggal   kakek gua ngirim pesen kalo disuntik vaksin gak ,0
kalau badan lemas demam batuk flu vaksinya kondisi panas batuk suruh vaksin,0
jangan vaksin tambak sakit parah kayak saudara gue,0
org cengengesan udh divaksin blom skrg yg udh vaksin covid parah dimana efek kekebalannya,1
kmrn senin sy vaksin blm jm sy mengantuk sekali mlm hr nya badan sy greges kmrn selasa kepala sy msh gliyeng mlm hr nya badan sy msh greges hr badan sy tdk gliyeng greges ,0
saya apresiasi vaksinasi tapi maaf menolak vaksin suntikkan tubuhku karena gwa pengen cepat die dunia membosankan jadi manusia d bumi membosankan dimana membunuh dilarang,0
sebagai manusia menjalani kehidupan lepas masalah masalah diprediksi terkadang bentuk senantiasa hidup sulit fisik mental terkadang membutuhkan katakata motivasi hidup orangorang terdekat senantiasa hidup semangat,1
kenapa vaksinasi pake fotocopy ktp apakah ektp enya epson jawab hey kemenkes ri,1
klw masrakat mo paksin jgn dipersulit dg,1
ditempat kosong melulu yg bayar vaksin,1
orang yg divaksin orang yg ngantri promo makanan cepat saji ,1
vaksin aja sluruh aparat kemanan lw smua udh sakit gampang indonesia d kuasai org asing,0
vaksin apaan yang diberitakan sesuai kenyataan,0
penyakit covid macam vaksin nya ,0
yang divaksin meninggal ko tdk datanya resminya,1
saya antri vaksin gresik jawa timur lokasi wep antri berjubel pintu masuk parkiran  meter diusir g vaksin blanko pudar warnanya palsu kecewa vaksin dipersulit,0
vaksin nusantara lbh tdk efek samping drpd vaksin import yg tdk jls kebenaran isinya contoh org yg vaksin mlh terkena corona,0
yg anehnya vaksin adalah kemana keperluankerja disyaratkan vaksin vaksin habis hadeeh klw stoknya dikit ya rakyat dipaksa,0
berita copet gua skip tertariklaporkan berhubung thumbnailnya menarik gua klik dah v,1
di acak acakan ngisi lngsung vaksin sdh hubungi dinkes daerh nggk tanggapn hnya nnti smpaikn saja,0
di video indahnya ga sesuai realita,1
kalo ppkm tanggung agustus sekalian biar gk upacara rakyat aja disusahkan giliran kepentingan negara gk ppkm,1
jangankan vaksindengar ceritanya aja dirumah vaksin heboh ngarep vaksinnya lancar hhhh,0
liat dilapangan dong orang demo ,1
kerumunan slama antri vaksin g d tegurorang pergi ngopi bentar aja d usir,0
pada kondisi dilapangan dr menscreening menginput data nik peserta krn kekurangan tenaga,1
ektp aja foto copy hmmm canggihan kartu mahasiswa ektp ktm tinggal scan aja klo dibutuhkan foto copy ktp ngga canggih,1
om  mba tablet vaksin mengurangi tablet tsb ,0
klo gk vaksin denda ya dipecat pekerjaan,0
daftar vaksinasi jam pagi kuota habis jam subuh kuota habis sy divaksin sy hrs ngotot ngamuk panitianya lansia prioritas dijuteki kuota habis orang tua hrs ngantri subuh juga syukur aja ketua satgasnya konsukwen wk,1
tivi atw berita yg ktahui bnar ingt jngn gampang percya byak tanyangn hoax,1
gak tanggung nya habis paksin meninggal,1
pengen liat kejang dijalan kaya covid china,1
sebenarnya pengobatan covid pemerintah bayar sendiri bayar sendiri,1
saya bingung sebenarnya vaksin gratis ga sih skrg minim bgt info vaksin didaerah saya,0
gua gk mw vaksin tkut gua ,0
memasuki ruangan sesuai jadwal daftar aja ngga ktp februari ini,1
di daerah antri ngambil nomor antrian subuh udah penuh ,1
kalo tv pelayanan ny ramah y ,1
kelas anak kelas sd divaksin tante om,1
sehat sukses rakyat indonesia   doakan yg terbaik semua amin,1
jumlah korban virus korona cek ya guys,1
niat ga sih bikin video informasinya cuma menit,1
saya udah vaksin tp sertivikat blm,0
ogaaaaaaah gue mah tampa vaksin badan w mah sehat,0
ktp daerah diluar kotavaksin yg utamakan yg ktp nya wilayah setempat kalo vaksin bikin surat domisilisedangkan bikin surat domisili bayar ribet vaksin dipermudah,1
faksin yg lbih hebat faksin hti kt sndiri biar lbih baik smua ni teguran pnting merdeka indonesia tercinta,1
males akh ikutan bpjs sertifikasi vaksinnya,1
sebelum vaksin sehat vaksin sakit hahahahhaa,0
selamat tinggal vaksin gratis menteri bumn jualan vaksin,0
apa ada jaminan kesehatan nya ga dri menkes divaksin nya,1
haji roma irama syiar pakai musik roma irama gimn tuch,0
mau cerita aja temen yg vaksin harap hati hati untk vaksin covid kejadiannya kerabat  kerabat sy yg tingal pulau jawa suntik vaksin covid dn ntah kejadiannya setelah disuntik vaksin kerabat sy kena covid   efek samping tubuh yg tidk menerima vaksin tersebutcocok suntik vaksin salah gejalanya indra penciuman mati rasa,0
allahuma shalli alaa sayyidina muhammad minimal x hari sholat berjamaah masjid  biar hidup berkah rezeki melimpah urusan lancar keluarga sakinah kesehatan terjaga  dlm lindungan allah subhanahu wataalla,1
di media aja alur nya rapih banget coba kemenkes dateng liat sendiri yg antri yg dateng langsung vaksin orang dalem mudahkan vaksinya hari kyk gini bangsat,1
udah vaksin masih kena covid gak vaksin lagi  apa vaksinasi bisa mengendalikan si covid sedangkan katanya udah virus varian baru masih ampuh vaksin tsb menanggulangi virus varian baru ,0
tangan bekas suntik vaksinkemeng e ora umum rak mari mari,1
sudah divaksin sms  aplikasi terdaftar telp tersambung mohon pencerahannya,1
gmna hubungi low  kartu yg kasih kontak nya kosong,1
mengapa setiap korban meninggal dirumah sakit ngga rumah jalan jalan ganas ,1
semoga vaksin manapun berjalan lancar vaksin nya sehat wal afiat,0
ya pak bbrp kec mdn vaksinya habis bisa nunggu mgg ngk pak gimana itu mhn menkes ri tanggap,1
klo udh tau salah mintak maaf sokan,1
kalau dilapangan sasaran an mudah meja yg vaksinasi tambahan pengecekan fisik cepat selesai,1
vaksin mati nggx divaksin mati dahlah,0
jaga seblm lima pertama sehat seblum sakitmu kedua muda seblum tua mu ketiga kaya seblum miskinmu,1
tidak akui pendaftaran peduli lindungi aja tolak puskesmas daftar pedulilindungi,1
kayaknya sebagaian yg positif antrean vaksin ini sistem yaaaaaaaa kyk sembako kalo ngga vaksin urus aja ngga layanin tunda yg vaksin dahulu bener ga ya,0
kekebalan apaan tetangga gw aja modar udah divaksin lah yg kena covid gw cipika cipika ampe skr gw hidup why jamu kerokan idolaku air wudhu pelindungku perbaiki wudhumu jaga kebersihanmu insya allah flu apapun gak sanggup masuk ,1
kenapa vaksin yg meninggal gara demam,1
vaksin mending sumbangkan masjid anak yatim,0
saya berharap vaksin silahkan yg membutuhkan,0
bikin vaksin anti miskin biar warga gak panyak protes pemerintah,0
mau dokter nya vaksin belum coba konten,0
genteng banyuwangi jawa timur ngak kebagian vaksin udah antri eh gak himbauan vaksin negara pas gak mohon pengertianya,0
terlalu fokus covid korban meninggal sakit kronis yg gak dibawa kerumah sakit karna takut covidkan gak kehitung covid dihitung,1
katanya an varian baru gak selesai kalo ,1
pesen gua orang pemerintah lagi orang cina dikasih masuk indonesia yangerti,1
covid momok yg dramatisir menguntungkan pihak tertentu nya oknum kesehatan yg menjadikan momen covid ladang uang,1
suruh voksan vaksin tapi daftarnya susahyg ditutup lah vaksin habis lah bbrpa teman sdh daftar tp kejelasan fix dikorupsi orang inimah,0
berita gak bermutu tujuan bisnis  rakyat gak butuh vaksin gak butuh copit butuh makan kerja boooos jangan bikin rakyat geram,0
vaksin sertivikat jadwl vaksin keluar gimana tuh,0
fakta lapangan pelaksanaan vaksin berkerumun antrian tiket konser,0
sekarang sertifikat vaksin sim hallo indonesia ku tercinta rindu kehidupan normal,0
elit lokal bahaya dri elit global nlen mentahmentah elit global bicara seakan ngerti segalanya yg nemu alat tes aja gak gerti sok tau lu dok rakyat profesi pajak rakyat bd,1
saya vaksin kemaren  sertifikat vaksin nya kenapa ya  mau claim bingung kemana,0
vaksin celeng dr china sebabkan kematian dan lumpuh,0
gw yakin  yang paksin paksaan sertifikasi paksin kesadaran kesehatan biar gak kena kopid,1
kalau pribadi  penyebaran covid   uang ,1
tolong aplikasi peduli lindungi betulkan bugnya kali buka muncul peringatan koneksi koneksi lancar jaya,1
vaksinnya yg dapat gmana herd immunity,1
kelihatan kelemahannya  petugas pakai sarung tangan menganggap aman terima ktpkk warga sanitasi setelahnya menampung virus jika salah ktp warga tercemar melanjutkan pencemaran ktp warga sehat mohon dievaluasi prosedurnya diawasi ketat usahakan pertukaran media sentuhan  ajang vaksin dijadikan fitnah vaksin melonjak pasiennya,0
ambil sampel virus corona kembangkan senjata pemusnah masal buatlah jasa negara indonesia,1
ibu habis vaksin panas dingin hari bawa rumah sakit positif covid rumah sakit ,0
tolong pemerintah sistem vaksinasi nya jgn bikin ribet orang vaksin tolak petugas alasan ktp daerah gak keterangan rtrw klo daftar pindah vaksin yg vaksin bikin orang pd malas vaksin,0
tingal vaksin yg bs tdk sm tempt vaksin yg pertama,1
pemerintah harga paket vaksin yg mendanainya pemburu memamfaat kesempatan mempercepat vaksinasi berarti jokowi menginkarinya caksin gratis rakyat indonesia,1
dah gk percumah butakan uang kayak jangal aja buatan tuhan gak gua gk percaya buatan manusia iya biar rakyatkecil susah,1
gw udah bodoh yg nma nya covid karena yg bodoh yg takut covid ,1
ane ga mao paksin kasih milyar anee maooooo ane gak peduli modar allah yg tau semoga allah sllu melindungi ib habib rizieq syihab takbir,1
kami sekeluarga asik engga kebagian vaksin aja ngak sih vaksin engga milihmilih mesti orang engga padahal datangnya udah pagipagi sampe jam wib tapi tetep aja engga kebagian vaksin bukan kali udah sampe kali berusahan dapetin jatah vaksin hasilnya nihil,0
itu yg hbs vaksin trs positip trs meninggal ada tanggjwb nya g yg ksh vaksin,1
kami orang awam tau syarat peserta vaksin covid apa kah peserta wajib vaksin covid penyakit jantung tekanan dara tinggi,0
video kebohongan diupload bosss maayarakat mah namanya,1
lbh  org tdk utk vaksin dikarenan riwayat sakit lambung rendahtinggi dllnya awam menilai vaksin utk kekebalan yg hrs nya gk pengaruh riwayat penyakit tdk sdkt yg kn covid pdhal sdh vaksin,0
jagan reaksi aja yg masyarakat berhak tau yg terkandung vaksin,1
maaf coba lapan bs slidik i udara negara kita kayak nya buatan manusia spt virus bs sj dr cina negara lain trimakasih,1
covid adalah sarana korupsi bagi pejabat kesehatan,1
mau dunia medis menggerogoti rakyat menengah,1
permisi  beserta saudara tanggal vaksin kali dokter vaksin tanggal  vaksin sinovac saudara surat vaksinnya saudara saya ini ppkm vaksinnya jakarta,0
di t ku ktp daerah tp tinggal daerah tersebut layani klo vaksin bos q,0
mau vaksin ga bangsa indonesia ga punah virus covid pak kecuali bom nuklir iya,0
kalau de pulau jawa mudah coba de pulau jawa nya de kalimantan susah nya main pukesmas jawap nya pasti vaksin kosong,0
tetanggaku yg kena kopid karantina mandiri lapor pemerintah sehingga data yg terpampang gak valid tetanggaku sembuh bawang putih geprek rebus,1
hati rmh sakit atau satpol pp pulisi wong dprd aku iki ger ngewei saran tok wong cilik wong mahasiswa kape demo entekan yang indonesia siap kape perang sodara mergoe golek pangan podo angel hati para koruptor wong cilik siap perang,1
di paksin mati gadi paksin mati,1
maaf yth ketua satgas covid  mohon desa kucur kec purwosari kab pasuruan diadakan vaksinasi krna lansia yg tidak mendapat vaksinasi mohon cek evaluasi tkasih,1
kemaren gue gbk gak gini panggil tunjukin tiket yg daftar trus masuk meja langsung tensi darah suntik vaksin beres pulang al hasil gak muncul deh sertifikat vaksin pedulilindungi tolong kemenkes kaji ulang evaluasi kembali vaksin masal validasi data gak sesuai sop,0
sodaraku udah vaksin x positif covid,0
tujuan vaksin sih corona nambah juga yg mati divaksin,1
ngeri euy gara d vaksin bsa berujung k rumh sakit mendingan cari aman aja lh alhamdulillah thn aman aja tampa d vaksin trus knapa hrus d vaksin klo nsa aman aja yg d vaksin bsa d positif d rawat d rmh skit jg so gk jaminan nya,0
temen kemarin vaksin kena covid gunanya,0
dari video perhatikan orang yg vaksin mengalami efek demamtdk enak badan paling istirahat tdk activitas lain nah gimana kerja wajib kerja tdk masuk kena potongan ribuhari sementa gaji itu total,1
misal divaksin dinginkan  pemerintah bertanggung  seriuss nanya,1
rumah sakit nipu orang orang gw pura pura sakit bawa rumah sakit pas tes positif gw gak sakit goblok namanya rumah sakit asalan kayaknya,1
semoga bangsa ini dan pemerintahnya diberi selalu akal sehat dan pertimbangan dan langkah yg baik danbijak dalm menyikapi semua tantangan yg ada terlebih manusia yg suka melawan badai agar cepatlah sadar karena engkau akan mati terlebih dahulu karena badai itu akan menelan anda sekalian yg tidak mau memahami artinya pandemiwabah menularyg bersifat dunia,1
vaksin varian solusi atasi spt konsep pertahanan rakyat ikot menjaha dg masker ditambah minyak kayu putih  lonk down ppkm level utk org negeri masu kovit ,0
di kabupaten tahap yg tentukan tagal vaksinnya gagal  vaksin kosong   jadwal ko kosong ,1
realita lapangan spt yg video masyarakat mencari vaksin spt mencari jarum dalm jerami cobalah tinjau pelaksanaan kota malang jatim sesuai dgn yg seharusx antrian berjubel yg bs menambah kluster  skr sbg rakyat mengeluh kpd siapa,1
udah gaada hoak ter makan uang haram sih jokowi,1
jadi keinget cari vaksin tolak tolak alasan kuota udah penuh puskesmas tolak daftar onlineudah daftar sampe gk panggilan syarat masuk kerja vaksin pertama nya nganggur rumahuang tabungan kekuras beli makansusu anak dll gk kebayar,0
tenang guys inget ya  setiap orangnya orang masanya,1
vaksin dah mei usia th ga kerja disuru nunggu vaksin,0
sebenernya org meningal tuh karna covid tpi karana obat paksinmu njing,1
bodoh aja mainin dajjal tipu muslihatnya perkuat iman musnahkan riba,1
klo penyakit asma bronkitis batuk pilek th klo sesek megap mo nanya divaksin klo meninggl yg tanggung lo anaku kena kofit okname vaksin klo gimana,1
di vaksin g vaksin saja trus maksa vaksin tolol sdh ga waras pemimpin,0
setelah vaksin apa yg di rasain sakit,1
yg pinter gak permainkan nyawa nya vaksin abal  tau yg mati krn vaksin udah ya  yg mati covid ramein yg mati vaksin beritain gak  trus tau yg sebenar nya dgn nama allah uji coba vaksin suntik sehat suntik mati ,1
covid tipu vaksin alat pembunuh massal,0
aq blm dpt vaksin krna blm tau puri anggrek walantaka bnyk orang orang blm dpt vaksin faerah kalodran walantaka dpn puri anggrek kebanyakan blm vaksin periksa lg yg sdh tua tua tdk ad yg ngntr kl tmpt vaksin kauh dr jangkauan tmpt tinggl perhatiany,0
sy sbgai maysrakat sy ga paksin sy ga trus tolong jngn sngsi apa yg nmkan niat mnolong rakyat ham hak asasi manusia ttp ga cukup m mksih,1
puksan paksin puksan paksin cek tuh alat pendeteksi virusnya knp buahn copitnya alatnya gk gimana dg virus nya jelaskan masyarakat temuan negara tanzania yg mndapatkan virus pepaya cek pake alat itu,1
gak tuhan virus berlanjut mungkin buatan manusia biar rakyat susah dah anak sekolah bodo yg setuju like,1
klyang sehat jng n vaksin lihat vaksin bnyak yg modar kalangan,0
vaksin sinovak cina gagal total kasus covit melonjak,0
hoo pp creemcnbc cnbccomite nasional bankker pp penjshatbanksa cimbniaga bank bibni satusterbilsngane kae pakar tatanegsra korupsi anak bangzadkokyoo sekhotelker sweff wexkoq,0
setelah gw baca comentar yg dibawah  dgn paksin ono noh gw jga tuh merka ga peduli ama kofit sma kek gw kita sebagai rakyat jelata mah diobok obok mereja yg kewenangan,1
mnurut guru biologi sma  vaksin virus dilemahkan berarti divaksin memasukkan virus tubuh dong hmmmm kopatkopit meningkat pasca vaksin,0
mixing suara napa tajem banget sss ss nyaa sakit kuping,1
bayar rb pdhal rakyat di bwah standar lampung tngah,1
halah vaksin tetanggaku gak enak badan gara gara vaksin,0
la negara sj menolak knp indonesia mnrina ,1
pombohong pemerintah tdk skrg pemerintah berbisnis yg korban rakyat,1
orang sehat paksin aneh baduy ga tuh vaksin,0
hentikan vaksinasi hati urusan mewajibkan menghadirkan sertifikat vaksin barusan anak teman usia wafat kemaren vaksin riwayat penyakit bawaan sehat,0
bgm video beredar stlh vaksin uang logam nempel n lampu menyala,0
kalian digaji rakyat memikirkan rakyat  ppkm solusi menghilangkan corona  indonesia kaya sumber daya alam rempah rempah tumbuh tumbuhan multi fungsinya  benar presiden ir soekarno perjuangan ku mudah mengusir penjajah perjuanganmu sulit melawan bangsamu ,1
berhenti lh bilang covid ni covid ad manusia mati masker ngk mmpan sakit jantung bilng corona sesak napas bilng corona kpala blng corona ad corona setan,1
sebelum alur pelaksanaan banyaksudah rakyat nunggu in bisa subuh rakyat nunggu in kan bisa menciptakan kerumunan manajemen jemput bola wahai orang pintar,1
vaksin ayo kejar virus cofid program prokes berjln lancar,0
wiihh pinter ni yg komen knp ga pd presiden yaa ,1
pengen vaksin takut yg demam g sembuhada yg lumpuh yg mati,1
jangan penduduk indonesia dipaksa mati covid vaksin cina,0
saya percaya vaksin penyakit termasuk korona sembuhhilang iman imun tubuh kuat,0
terimakasih vaksin suntik kuat booster ,0
diadakannya virus copid yg diuntungkan untungnya gde,1
vaksin emangnya sakit vaksin aneh vaksin maksa lucunya yg sehat disetelah vaksin cepat mati yg sakit habis vaksin langsung mati manusia laknat,0
allahuakbarallahuakbatallahuakbar walilla ilham kumandang takbir mesjidmasih terdengar ppkm brlakukanalhamdulillah warga takut korona yg takuti allah swt orangdzolim orang serakah azab yg pedih dunia akhirat yaa robbal alamiin,1
dok dok d vaksin orang yg meninggal covit dok dok vaksin aja dok liyeur dokk gmn,0
assalamualaikum pa maaf murid smp anak smp kena vaksin engga pa rada takut ni pa,0
fakta lapangan dateng antri ambil nomor nunggu dipanggil isi data dipanggil diisi data komputer skrining tensi suhu riwayat kesehatan munggu giliran disuntik,1
katanya negara demokrasi tp giliran rakyat komplen dikit langsung tangkap  ma virus rakus covid hiduplah indonesia raya ,1
corana virus ada tdk seganas yg d gembar gemborkan media sy keluarga berdasar test pcr d puskesmas kramat jati d ponis postf covid sy keluarga dahsyat wkt sy kena cacar k timbang covid ini,1
doa ya nya faksin doa biar takut amin setuju vaksin like terima kasih,0
petugasnya aja gk yg vaksin kokudah bnyk tetanggaku hbs vaksin sembuh malh sakitada yg innalilahi ampunnn bingung jadinyaalhamdulialh mbok ku ninggalin ramuan jamu dr zaiful akbar rebus rempah sehat alami hari,1
imun yg kuat prokes  vaksin yg resikonya jaman virus sars flu burung  ebola ga ad tuh vaksin vaksin virus bermutasi  yg kejar obatnya vaksinnya dech dok maaf ya dok maaf ya dok vaksin sampe bikinin pasal,0
vaksin astrazeneka mengandung enzim babi orang islam menolak baby haram,0
mati tangan tuhan tangan covid blok,1
utk lansia dikota jember koq msh yaa kasihan lansia pd vaksin,0
saya pingin usul pemerintah kementerian kesehatan untuk buatkan fentilator portable yg berisi virus covid perempatan meningkatkan kepercayaan masyarakat virus covid menimbulkan fitnah yg masih percaya virus covid kebal terkena virus covid mencoba percaya prokes,1
bila corona yg diserang orang dewasa anak bergerombol main gim onlain tdk masalah organ tubuhnya bedaya faksin orang dewasa manula lgi lucu dan wagu bro,1
mas mba pst agama iman  nah buatan manusia mmg ga sempurna aja efek sampingnya vaksin manusia yg berusaha utk membantu yg  allah pst mengerti belas kasihan dg mukjizat kebaikan jd sblum divaksin  doa sepenuhnya kpd allah utk vaksin tdk merugikan tp menguntungkan utkmu ms dpn krn sdh berusaha ikutin progaram pemerintah so pst baik stlh vaksin allah mati stlh vaksin doa hati allah sendiri bs nego dlm doa dan percaya bhw allah py belas kasihan pd umatnya yg berusaha sama kt makan knp dsuruh doa dl krn bs aja kt tiba mati kesedak ga bs ngunyah makanan keracunan begitupula dg vaksin jk mmg ga divaksin tdk apa kalian ga dipukuli warga  tp yg mjd mslh  pemerintah memberlakukan kartu vaksin wjb ngurus dokumen perjalanan kluar kota  kluar negeri dll saya kwatir emosi diatas rata teriak demo nyalahin pemerintah  menghujat medsos  imun terganggu krn emosi meledak ngerinya bs mati ditmpt krn jantungan dg emosi meledak penjara krn melanggar uu ite msh memuji allah dg menghina pemerintah  jgn salahkan jk allah murka pd manusia yg munafik  sy percaya adlh seleks alam kl msh diperpanjang umur msh dikasih pekerjaan yg mulia hadapan allah  smg kt smua sellau sht diberkati tuhan hari amin,1
ga ah ue mah anti obat dokter ga tau obat nya di alasan,1
alhamdulillah sy kena covit x bln januari februari ga mati ga cengeng lemes ga nyium bau gtu aja uda rmh sakit panik diem aja rmh bnykin minum air putih sy cmn minum obat lambung ga makanan y mkn sembuhnya minum jamu komplit hahahah aneh sy juga sempet minum obat dokter blnjanuari ga da efek nya sy stop sehatnya gtu hirup udara segar minum jamu deh badan enakan apalagi ga mikirin ngeluarin uang dokter pikiran plong,1
penjahat lu semua gua tunggu semua di pengadilan akhirat,1
kalo gamau divaksin gimana apakah denda,1
bohong trus hentikan stop ravid  jgn kau makan uang rakyat ,1
di kabupaten d kecamatan d vaksin dpt amplop rb ad yg rb maksudnya ya,1
udah prokes ketat lapis cuci tangan tidka bersentuhan pokoknya ketat deh sebisa mungkin vaksin x kena covid juga kena prokes vaksin jaminan terhinda covid logika nya kan,0
tolong pemerintah memvaksin warga saya warga dilingkungan vaksin pemerintah mangharuskan masyarakatnya wajib vaksin alangkah baiknya vaksin dilaksanakan rt diharus mendaftar yg memicu gerombolan menumpuknya warga dilaksanakan rt enak yg hadir lingkungan rt tolong semoga pemerintah pusat kementerian kesehatan vaksin yg terkoordinir kecamatan kelurahan rt yg vaksin,0
jelaskan kenapa di tempat saya ada yg mati setelah di vaksin,1
knpa ya gw abis vaksin langsung demam dimanakan racunkalo pergi rs katain covidv gw isolasi ga rawat kasi oksigen kosong gw mati bilang covid benerkah begituv,0
sy vaksin yg lalu tp skrg msh kena sakit nth corona si tp demam udh hari berhusnudzon aja deh ya vaksin mencegah virus masuk si atau klo udh vaksin gk bakaln kena virusnya klo gk vaksin gk si klo sm sm d vaksin sm msh sm sm kena copid,0
saya kmren vaksin dibatasi orang perhari belangko berjubel dipuskesmas isi formulirnunggu giliran dipanggil riwayat alergipenyakit dll tensi klo oke disuntik vaksin vaksin sy vaksin namanya divaksin nunggu menit observasi nunggu surat keterangan vaksin pertama aman pulang deh reaksi cuman pegel ditempat suntikan ngantuk lapar rabu skrg jumat saja vaksin biofarma,0
sebenernya yg lakukan   protokol tes ngobatin  protokol jga jarak dlll  ravites  antigen dll pungsinya tes pungsinya tes yg membedakan harga masyarakat indonesia  kalo bakas corona  otomatis kenak corona menyebar keselur lingkungan indonesia  penyakit menular orang orang  akibatnya yg pugsinya tes keras uang uang kemaren ketangkep milyaran  kalo negara   lgi vaksin aq bahasanya kalo keluarga yg kenak yg berkerja kesehatan yg kenak kritikan tolong pikirkan telatttttt pemerintah frotokol tikung ,1
di vaksin x masih kena covid dan bisa menularkan jadi vaksin bukan solusi untuk memutus rantai kematian karena covid,0
di daerah sya limit vaksin yah pdhal animo msy sngt utk divaksin covid bhkan rsud gak kasih kepastian jadwal vaksin utk yg vaksin dosis pertama mhon infonya dgn kejadian sprti yg msy yg membutuhkan vaksin ,0
ditempatku org bis divaksin linglung kelinci percobaan nya manusia efek nya ga sprt,1
seandainya who reward trilyun negara yg mengatasi covid negaranya zona hijau optimis negeri nkri harga mati utama juara nya zona hijau dlm wkt  jam resmi who sayembara,1
the calculating weeder macroscopically blush because graphic acromegaly slap vice a cumbersome river wholesale married fighter,1
lucu sibuk vaksin tp wna asing bebas masuk,0
the nondescript stepdaughter daily scrub because stranger significantly jail times a boundless lier panoramic wideeyed feather,1
heran ku vaksin digalakan akir akir orang meninggal udah minggu daerahku orang meninggal  orang meninggal,0
antusias masyarakat vaksinasi covid meningkat drastis tdk permulaan dulu terlepas kesadaran masyarakat vaksin kebutuhan sertifikat vaksin jika karena kesadaran vaksinasi its good meningkat nya antusias masyarakat vaksin karena faktor kepentingan sertifikat vaksin salah syarat mutlak masyarakat mengurus administrasimendapatkan bantuan perpanjangan sim persyaratan perjalanan  yg baik,0
kalo jawa mah kalo  perubahan cuaca orang demam sembuh biasa giliran corona penyakit coronain mayan ah negara aja hutang korupsi ,1
maaf urun rembug nurut hukum kebiasaan mudah berkembang mudah musnah covid  latar apa siapa saya ngajukan hipotesa ceroboh kekanakan disekitar orang dilingkungan saya saya kena covid omong omong dg sample orang indra perasa asin meningkat muncul hipotesa covid diatasi kucing sbb bl covid ningkatkan indra perasa asin kucing hewan meredam asin buktinya dipakani gesek asin kaya kucing gak protes alias dimakan gesek itu semoga urun rembug manfaat,1
siapa yg menjamin vaksin aman tidaknya,0
ribet ribet vaksin persyaratan banyak bayar ga gratis kimia farma bisnis bisnis cuan jalan uangnya bayar hutang negara plus bunga bunganya berjalan,0
informasi daun waru sembuhkan sesak nafas alergi makanan asmaa yg berhubungan dgn pernafasan daun waru yg pucuknya kecil merah tua rebus minum hangat pagi siang mlm semoga bermanfaat saudar,1
robbanaa afrigh alainaa shobron wa tsabbit aqdaamanaa wanshurnaa alal qoumil kaafiriin,1
saya domisili tangerang tapi skrg tingg org tua jawa vaksin hrs alamat domisili ,0
hemat saya covid jenis apapun yg melanda negara imbasnyapun indonesia negarapun mengeluarkan dana yg yg rakyat yg menderita jd korban lengah nyawamaut menghampirinya yg bertanggung utk kelangsungan menafkahinya sepeninggal si covid membunuhnya lucu memang harusnya pertanggung badan dunia kesehatan utk ganti rugiklaim ini sengaja negara pencipta virus covid varian apapun yg bertanggung membiayainya,1
klo w ga divaksin knp mau lo,1
orang sehat kalo vaksin sakittan parahbahayamematikan,0
kenapa yg sdh vaksin terinfeksi covid ,1
the meaty knickers relevantly nod because copper radiologically suggest from a sour siamese apathetic depressed spoon,1
saya hanya akan selalu mendoakan agar bangsa kita diberi pencerahan diberi pola berpikir yg benar dan sangat berhatihati menyikapi wabha penyakit yg mendunia ini dg berdisplin diri ada dirumah saja jika tidak diperlukan tidak berinteraksi dg manusia lain diluar jika tidak diperlukan dan menjaga kesehatan dg makanan bergizi dan vitamin yg dianjurkan dokter jangan lah melawan badai pastinya kita yg akan kalah dan kena dampaknya,1
