komentar,label
Fakta di lapangan pelaksanaan vaksin berkerumun seperti antrian tiket konser..,0
Sekarang sertifikat vaksin lebih penting dari pada SIM... hallo Indonesia ku tercinta... Rindu kehidupan normal...,0
"Elit lokal lebih bahaya dri elit global. N3len mentah-mentah dari elit global. Bicara seakan ngerti segalanya, padahal yg nemu alat tes aja gak gerti. Sok tau lu dok.....kasihan rakyat.... profesi pajak rakyat. 
BD.",1
"Saya melakukan vaksin pertama bulan kemaren , tapi sampai sekarang belum ada sertifikat vaksin nya .. Kenapa ya ? Mau claim juga bingung kemana",0
Vaksin celeng dr china sebabkan kematian Dan lumpuh..,0
GW YAKIN... 50% YANG PAKSIN itu paksaan agar dapat sertifikasi paksin bukan karena kesadaran kesehatan.... biar gak kena kopid...,1
"Kalau menurut saya pribadi , penyebaran covid - 19 , banyak melalui uang .",1
"tolong aplikasi peduli lindungi di betulkan bugnya, tiap kali buka selalu muncul peringatan tidak ada koneksi padahal koneksi saya lancar jaya.",1
vaksinnya banyak yg belum dapat.. gmana mau herd immunity..,1
"Kelihatan jelas kelemahannya !! petugas pakai sarung tangan menganggap sudah aman? ketika terima ktp/kk dari warga tapi tidak melakukan sanitasi setelahnya, sama saja menampung virus (jika salah satu ktp warga tercemar), dan kemudian melanjutkan terus pencemaran ke ktp warga lainnya yang sehat....!!!  Mohon dievaluasi prosedurnya dan diawasi ketat... usahakan tidak ada pertukaran media, cukup diperlihatkan saja tanpa sentuhan !! sehingga ajang vaksin tidak dijadikan fitnah bahwa setelah vaksin kok melonjak pasiennya....",0
Ambil sampel virus Corona kembangkan menjadi senjata pemusnah masal buatlah jasa bagi negara Indonesia.,1
"Ibu saya habis vaksin setelah itu panas dingin hampir 10 hari, setelah saya bawa ke rumah sakit ternyata positif covid dan sampai sekarang masih di rumah sakit.. 😭",0
"tolong dong untuk pemerintah ini sistem vaksinasi nya jgn di bikin ribet, masa orang mau vaksin di tolak oleh petugas alasan karena ktp daerah lah gak ada keterangan RT/RW lah dan juga klo sudah daftar di tempat satu tidak bisa pindah ke tempat vaksin yg lain padahal belum di vaksin, kan bikin orang pd malas buat vaksin.",0
Tingal vaksin yg ke 2..apakh bs di tempat lain ..maksudnya tdk sm tempt waktu vaksin yg pertama..,1
"Pemerintah perlu berapa harga paket vaksin, dan siapa yg mendanainya, jangan sampai para pemburu memamfaat kesempatan ini dengan mempercepat vaksinasi. Berarti pak Jokowi juga menginkarinya caksin gratis untuk semua rakyat Indonesia",1
"Dah gk penting percumah semua di butakan dengan uang, kayak jangal aja buatan tuhan gak mungkin gua gk percaya buatan manusia iya biar rakyat²kecil menjadi susah",1
Gw udah bodoh amat sama yg nma nya covid 19.. Karena cuma mereka yg bodoh lah yg takut covid 19 🖕🖕,1
"Ane ga mao di paksin,,, di kasih 1 milyar baru anee maooooo.. Ane gak peduli modar hanya Allah yg tau... Semoga Allah sllu melindungi IB habib rizieq syihab.. Takbir",1
"Kami sekeluarga asik engga kebagian vaksin aja, bisa ngak sih vaksin ini engga milih-milih mesti ada orang dalam atau engga.
Padahal kami datangnya udah pagi-pagi, sampe tempat jam 08.00 wib. Tapi tetep aja engga kebagian vaksin. Bukan sekali atau 2 kali, udah sampe 4 kali kami berusahan buat dapetin jatah vaksin, tapi hasilnya NIHIL.",0
Itu yg hbs di vaksin trs positip trs meninggal.  Ada tanggjwb nya g yg ksh vaksin.,1
"Kami orang awam ingin tau apa syarat  untuk menjadi peserta vaksin covid 19...
  Apa kah peserta wajib vaksin covid jika mempunyai penyakit jantung dan tekanan dara tinggi?",0
Video kebohongan jangan diupload bosss...menyesatkan maayarakat ini mah namanya.,1
Lbh 50% org tdk mau datang utk vaksin dikarenan punya riwayat sakit. Lambung.diabets.drh rendah/tinggi.jantung.paru2 dllnya.orang awam menilai. Vaksin utk kekebalan yg baik hrs nya GK ada pengaruh riwayat penyakit. tdk sdkt yg kn covid pdhal sdh vaksin.,0
Jagan reaksi aja yg di jelas kan masyarakat juga berhak tau apa yg terkandung dalam vaksin.,1
Maaf coba lapan.. bs slidik i udara...meliputi negara kita.. kayak nya ini buatan  manusia .. spt virus..COMPUTER.. bs sj dr Cina.. atau negara lain... trimakasih..,1
COVID-19 ADALAH SARANA KORUPSI BAGI PEJABAT KESEHATAN,1
Mau sampai kapan dunia medis menggerogoti rakyat menengah?,1
permisi saya mau tanya . kan saya beserta saudara saya tanggal 23 bulan lalu di vaksin pertama kali kata dokter vaksin lagi tanggal 23 bulan ini ( vaksin sinovac). tapi sampai sekarang saya dan beberapa saudara saya belum mendapatkan surat vaksinnya. yang dapat hanya 1 saudara saya.jadi bagaimana ini? apa lagi sekarang lagi ppkm saya di vaksinnya di jakarta.,0
Di t4 ku KTP luar daerah (tp tinggal di daerah tersebut) tidak di layani klo mau vaksin bos q,0
"Mau di vaksin atau ga bangsa Indonesia ga akan punah dengan virus covid pak..
Kecuali di bom nuklir mungkin iya..",0
Kalau de pulau Jawa memang mudah. Coba kalau de pulau luar Jawa .contoh nya de Kalimantan susah nya bukan main .setiap kita ke pukesmas pasti jawap nya pasti..........maaf vaksin sedang kosong .........,0
"Tetanggaku banyak yg kena kopid
Karantina mandiri tanpa lapor pemerintah
Sehingga data yg terpampang saat ini gak valid
Tetanggaku sembuh dengan bawang putih di geprek  dan di rebus...",1
"Hati"" yang pihak di rmh sakit. Atau satpol pp. Pulisi. WONG DPRD. Aku iki ger ngewei saran tok. Wong cilik. Wong mahasiswa KAPE DEMO ENTEK""AN. Yang ada di indonesia siap"" kape perang sodara. Mergoe golek pangan podo angel. HATI"" PARA KORUPTOR. WONG CILIK SIAP"" PERANG.",1
Di paksin bakal mati gadi paksin mati.,1
"Maaf Yth.Bapak Ketua Satgas Covid 19, mohon di Desa Kucur Kec Purwosari Kab Pasuruan diadakan Vaksinasi krna sampai sekarang Lansia disini yg Tidak Mendapat Vaksinasi, Mohon segera di Cek dan di Evaluasi, tkasih🙏",1
"lah kemaren gue di GBK gak gini, di panggil tunjukin tiket yg sudah di daftar, trus masuk meja dua langsung di tanya tanya tensi darah suntik vaksin. beres pulang... nah al hasil gak muncul deh sertifikat vaksin di pedulilindungi. tolong kemenkes di kaji ulang evaluasi kembali. apa lagi vaksin masal. validasi data gak sesuai dengan SOP",0
Sodaraku udah vaksin 2x kenapa sekarang positif covid,0
tujuan vaksin sebenarnya apa sih? corona nambah juga. kasus yg mati makin banyak setelah divaksin,1
ngeri euy. masa ia gara2 d vaksin bsa berujung k rumh sakit. mendingan cari aman aja lh. alhamdulillah hampir 2 thn kita aman2 aja tampa d vaksin. trus knapa hrus d vaksin klo kita nsa aman2 aja. toh yg sudah d vaksin 2 bsa d positif dan d rawat d rmh skit jg. so gk ada jaminan nya,0
Temen saya bulan kemarin di vaksin sekarang kena covid apa gunanya pak,0
"Dari video saya perhatikan ada orang yg setelah vaksin mengalami efek demam/tdk enak badan. Paling tidak harus istirahat dan tdk melakukan activitas lain. Nah seperti kami ini gimana, hari kerja wajib kerja, jika tdk masuk kena potongan 120 ribu/hari. sementa gaji kami cuma 2.500.000/bulan. Itu sudah total.",1
"Misal setelah divaksin terjadi hal yang tidak dinginkan , apakah pemerintah bertanggung jawab ??? Seriuss nanya",1
sekarang ini banyak rumah sakit yang nipu orang orang hari itu gw pura pura sakit terus di bawa ke rumah sakit pas di tes positif padahal gw gak sakit kan goblok namanya rumah sakit asal asalan kayaknya,1
SEMOGA BANGSA INI DAN PEMERINTAHNYA DIBERI SELALU AKAL SEHAT DAN PERTIMBANGAN2 DAN LANGKAH2 YG BAIK DANBIJAK DALM MENYIKAPI SEMUA TANTANGAN2 YG ADA TERLEBIH MANUSIA2 YG SUKA MELAWAN BADAI AGAR CEPATLAH SADAR KARENA ENGKAU AKAN MATI TERLEBIH DAHULU KARENA BADAI ITU AKAN MENELAN ANDA SEKALIAN YG TIDAK MAU MEMAHAMI ARTINYA PANDEMI(WABAH MENULAR)YG BERSIFAT DUNIA,1
Vaksin tak ada artinya bila datang varian baru lagi baru lagi baru lagi  solusi atasi spt konsep pertahanan kita seluruh rakyat ikot menjaha dirinya masing masing dg masker ditambah minyak kayu putih ( lonk down atau ppkm atau level 4 utk org dari luar negeri agar tak masu kovit baru ),0
Di Kabupaten kami tahap ke dua yg di tentukan tagal vaksinnya gagal . .kerna vaksin kosong . .kuplak . .. sudah di jadwal kan ko kosong . ..kwkwkkwkwkw,1
"realita di lapangan tidak spt yg di video ☹️masyarakat mencari vaksin spt mencari jarum dalm jerami 🙏🏻cobalah tinjau pelaksanaan di kota Malang, Jatim sangat tidak sesuai dgn yg seharusx bahkan antrian panjang dan berjubel yg justru bs menambah kluster baru 🙏🏻 skr kami sbg rakyat mau mengeluh kpd siapa?",1
sekarang udah gaada hoak ter lalu banyak makan uang haram sih dari pak jokowi,1
"Jadi keinget waktu cari2 vaksin..di tolak sana di tolak sini alasan kuota udah penuh..ke puskesmas di tolak harus daftar online,udah daftar sampe hari ini gk ada panggilan..mana lagi syarat masuk kerja harus sudah vaksin pertama..ya akhir nya nganggur di rumah,uang tabungan kekuras terus buat beli makan,susu anak dll..cicilan gk kebayar..",0
"tenang guys.. inget ini ya !
""setiap masa ada orangnya,
setiap orang ada masanya.",1
"vaksin umum kapan dah mau akhir mei buat usia 28 th,, ga kerja2 disuru nunggu vaksin😭😭",0
sebenernya org banyak meningal tuh  bukan karna covid tpi karana obat paksinmu njing,1
"Bodoh,,,, mau aja di mainin sama dajjal, itu hanya tipu muslihatnya,,, makanya perkuat iman musnahkan riba",1
"Klo punya penyakit asma bronkitis batuk pilek 18 th  klo sesek megap 2  mo nanya apa juga divaksin  nanti klo meninggl siapa yg tanggung ,lo anaku kena kofit 19 okname kok di vaksin klo ada apa 2 gimana",1
"Di vaksin ataupun g di vaksin sama saja, trus kenapa maksa vaksin Tolol sdh ga waras pemimpin ini",0
SETELAH VAKSIN APA YG DI RASAIN.JD SAKIT,1
"Yg pinter pasti gak mau di permainkan nyawa nya buat vaksin abal2 😄 saya mau tau yg mati krn vaksin udah berapa ya ? 
Yg mati covid di rame2in yg mati di vaksin di beritain gak ? Trus beri tau yg sebenar2 nya dgn nama Allah ini uji coba vaksin suntik sehat apa suntik mati ?",1
"Covid itu tipu2 
Vaksin itu alat pembunuh  massal.",0
Aq blm dpt vaksin krna blm tau..bnyk di puri anggrek walantaka..serang bnyk orang orang blm dpt vaksin..jg faerah kalodran walantaka dpn puri anggrek kebanyakan blm vaksin ..mohon..di di periksa lg terutama yg sdh tua tua tdk ad yg ngntr kl tmpt vaksin kauh dr jangkauan tmpt tinggl..yerimakasih banyak perhatiany,0
Sy sbgai maysrakat kecil Sy ga mau di paksin tapi Sy tetap ga mau trus tolong jngn sngsi apa2 itu yg di nmkan niat mnolong rakyat....soalnya masih ada HAM hak asasi manusia...Sy ttp ga mau ...   Cukup 3m mksih,1
"Puksan paksin puksan paksin... harusnya di cek dulu tuh alat pendeteksi virusnya.. knp buah2n bisa ada copitnya... kalau alatnya saja gk jelas gimana mau yakin dg virus nya..
Jelaskan ke masyarakat tentang temuan negara tanzania yg mndapatkan virus dalam pepaya setelah di cek pake alat itu... ",1
"Gak bakalan mungkin tuhan memberikan virus berlanjut terus selama mungkin, ini pasti buatan manusia biar rakyat² menjadi susah dah anak sekolah menjadi bodo, yg setuju like🙂",1
Klyang sehat jng n di vaksin lihat setelah di vaksin bnyak yg modar di berbagai kalangan,0
Vaksin sinovak cina gagal total... Kasus covit semakin melonjak...,0
"Hoo..kumst pp.aturan...m-banking creem**CNBC*6*8@??k CNBC:comite NasionaL BanKker..CrimiNeL pp..pusat penjshatbanksa**"" :CiMB:NiaGA bank..bank Bi+Bni.46.BCA+BRi-Bukopin:secopindo..esahilang satusterbilsngane..hsyongaszususukiri..keriii..suszukiri.. Kae..ahli pakar tatanegsra dan korupsi anak bangzadkokyoo...werh..prsta sekhotelker sweff..jok...oN...mrekecet wexkoq..ngopuooh...huuueexs**",0
Setelah gw baca comentar yg dibawah ternyata 95% kurang yakin dgn paksin ono noh. gw jga yakin tuh merka ga terlalu peduli ama sama kofit sma kek gw. Kita Sebagai rakyat jelata mah hanya diobok obok sama mereja yg punya kewenangan.,1
"Mnurut guru Biologi ketika saya SMA : vaksin adalah virus yang dilemahkan... Berarti divaksin sama saja memasukkan virus ke dalam tubuh dong??? 

Hmmmm pantas saja kasus kopat-kopit meningkat pasca vaksin",0
"mixing suara napa,, tajem banget sss ss nyaa...  sakit kuping",1
"Bayar 200 rb. Pdhal rakyat Di bwah standar.economy 
Lampung tngah🙏",1
Halah vaksin terus malah tetanggaku jadi gak enak badan gara gara di vaksin,0
La negara lain SJ menolak knp Indonesia mnrina ?,1
Pombohong ini pemerintah makin tdk baik skrg pemerintah sudah berbisnis yg korban rakyat,1
Orang sehat di paksin kan aneh..di Baduy ga ada tuh vaksin,0
"Hentikan vaksinasi!!!!!
Hati2 bagi kita yang tidak ada urusan yang mewajibkan untuk menghadirkan sertifikat vaksin.
Barusan ada satu anak teman saya usia 40 tahun wafat setelah kemaren di vaksin, sebelumnya tidak ada riwayat penyakit bawaan dan lagi sehat.",0
"Bgm video beredar stlh vaksin, uang logam nempel n lampu menyala?",0
"Kalian yang digaji rakyat tapi tidak memikirkan rakyat . Ppkm bukan solusi untuk menghilangkan corona . Indonesia yang kaya akan sumber daya alam, rempah rempah dan tumbuh tumbuhan yang banyak multi fungsinya kenapa tidak digunakan . Benar apa yang dikatakan presiden Ir Soekarno perjuangan ku lebih mudah karena mengusir penjajah, perjuanganmu akan sulit karena melawan bangsamu sendiri 🙂",1
berhenti lh bilang covid ni..klo covid itu ad.smua manusia sudah mati..pake masker pun ngk mmpan..orng sakit jantung..di bilng corona.orng sesak napas di bilng corona..sakit kpala di blng corona..yg ad corona setan,1
"Sebelum alur pelaksanaan terlalu banyak,sudah banyak rakyat nunggu in.
Bisa bisa dari subuh rakyat nunggu in.
KAN BISA MENCIPTAKAN KERUMUNAN.
MANAJEMEN JEMPUT BOLA WAHAI ORANG PINTAR.",1
Vaksin ayo kejar virus cofid.agar semua program prokes berjln lancar,0
Wiihh pada Pinter ni yg komen².. knp ga pd jadi presiden yaa.. 🙄😅😅,1
"Pengen vaksin tapi takut. ada yg demam g sembuh²,ada yg lumpuh dan ada yg mati😔",1
Jangan sampai penduduk Indonesia dipaksa mati oleh covid dan vaksin dari Cina,0
"Saya tidak percaya vaksin karena segala penyakit (termasuk korona) akan sembuh/hilang sendiri bila IMAN dan IMUN TUBUH kita kuat.

https://youtu.be/eMyIpUiZY_Q",0
Terimakasih banyak atas VAKSIN setelah saya di suntik..saya kuat lagi seperti di booster 😂👍🏻,0
Diadakannya virus copid ada yg diuntungkan untungnya gde,1
"apa itu VAKSIN????? emangnya kami ini sakit harus di VAKSIN, aneh Vaksin kok maksa lucunya yg sehat disetelah di VAKSIN malah Cepat MATI dan yg sakit habis di VAKSIN malah langsung mati...kalian ini memang manusia LAKNAT semuanya",0
"Allahuakbar,Allahuakbat,Allahuakbar ,walilla ilham.Alhamdulillah kumandang takbir di mesjid""masih terdengar walaupun ppkm di brlakukan,Alhamdulillah warga tidak takut korona yg di takuti hanya Allah SWT.semoga orang""dzolim dan dan orang"" serakah di berikan azab yg pedih di dunia  dan akhirat.Aamiin yaa robbal alamiin.",1
Dok saya mau tanya dok....kok setelah d vaksin ada orang yg meninggal juga karena covit dok...itu bagaimana dok...d vaksin atau enggak berarti sama aja dok...saya liyeur dokk mau gmn,0
Assalamualaikum pa maaf saya saya murid SMP kira kira anak SMP kena vaksin atau engga pa saya rada takut ni pa🙏,0
Fakta di lapangan dateng antri ambil nomor nunggu dipanggil sambil isi data kemudian dipanggil untuk diisi data ke komputer baru skrining tensi dan suhu dan tanya jawab riwayat kesehatan baru kemudian munggu giliran disuntik.,1
"Katanya negara demokrasi tp giliran rakyat komplen dikit langsung di tangkap , ini ma virus rakus bukan  covid hiduplah indonesia raya .",1
"Corana virus itu memang ada...namun tdk seganas yg d gembar gemborkan media...

Sy satu keluarga berdasar test pcr d puskesmas kramat jati, d ponis postf covid...namun bagi sy dan keluarga lebih dahsyat wkt sy kena cacar k timbang covid ini...",1
"Doa kan saya ya soal nya saya mau di faksin doa kan biar saya tidak takut amin yang setuju aku vaksin like
Terima kasih",0
"Petugasnya sendiri aja gk ada yg mau vaksin kok,udah bnyk tetanggaku hbs vaksin bukannya sembuh malh sakit,ada pula yg innalilahi ampunnn bingung jadinya,alhamdulialh mbok ku ninggalin ramuan jamu seperti dr Zaiful Akbar rebus rempah"" sehat alami  tiap hari..",1
"buat saya imun yg kuat dan prokes itu lebih baik . dari pada vaksin yg banyak resikonya.
dari jaman virus sars, flu burung , ebola ga ad tuh vaksin vaksin selama virus itu masih bermutasi . yg harus di kejar itu obatnya bukan vaksinnya dech dok. maaf ya dok .. maaf ya dok vaksin kok sampe di bikinin pasal😄 ",0
"Vaksin astrazeneka itu katanya mengandung enzim babi, jadi saya sebagai orang islam menolak, karena baby itu haram",0
Mati itu di tangan tuhan bukan di tangan covid blok,1
Utk lansia dikota jember koq msh belum yaa? Kasihan para lansia belum pd dapat vaksin....,0
"Saya pingin usul ke pemerintah khususnya kementerian kesehatan 
Untuk di buatkan fentilator portable yg berisi virus covid19 ...di setiap perempatan ...guna meningkatkan kepercayaan masyarakat bahwa virus covid19 itu benar adanya dan tidak menimbulkan fitnah dan bagi yg Masih tidak percaya dengan adanya virus covid19 dan merasa kebal belum terkena virus covid19 agar mencoba dan agar percaya bahwa prokes itu sangat penting",1
Bila corona ada kenapa yg diserang orang dewasa. Anak2 bergerombol main gim onlain tdk ada masalah. Organ tubuhnya bedaya.yg faksin orang dewasa manula lgi. lUCU DAN WAGU. BRO.,1
"Mas/ mba kalian pst punya agama dan iman kan ? Nah buatan manusia itu mmg ga sempurna ada aja efek sampingnya termasuk vaksin ...tp manusia yg mau berusaha utk membantu yg lain , Allah pst mengerti dan memberikan belas kasihan dg mukjizat dan kebaikan.  Jd sblum kalian divaksin , doa sepenuhnya kpd Allah utk meminta vaksin ini tdk merugikan tp menguntungkan utkmu di ms dpn krn sdh mau berusaha ikutin progaram pemerintah so pst anda baik2 saja stlh vaksin, jikalau Allah meminta kalian mati stlh vaksin itu kembali ke doa dan hati Allah itu sendiri..kalian bs nego dlm doa ,dan percaya bhw Allah itu baik dan py belas kasihan pd umatnya yg mau berusaha.  Sama saat kt makan ,knp dsuruh doa dl, krn bs aja kt tiba2 mati kesedak atau ga bs ngunyah makanan atau keracunan begitupula dg vaksin. Jk kalian mmg ga mau divaksin itu tdk apa2 ,kalian ga bakalan dipukuli warga . Tp yg mjd mslh , saat nanti pemerintah memberlakukan kartu vaksin wjb buat ngurus dokumen, perjalanan kluar kota / kluar negeri dll ,saya kwatir emosi kalian diatas rata2 ,teriak demo nyalahin pemerintah , menghujat di medsos , malah justru imun kalian akan terganggu krn emosi meledak🤣, ngerinya bs mati ditmpt krn jantungan dg emosi meledak atau berakhir di penjara krn melanggar UU ITE ...apa di saat itu kalian msh memuji Allah dg menghina pemerintah ?? Jgn salahkan jk Allah murka pd manusia yg munafik ..ngeri 😪..krn sy percaya ini adlh seleks alam, kl msh diperpanjang umur berarti msh dikasih pekerjaan yg mulia di hadapan Allah , smg keadaan kt smua sellau sht dan diberkati Tuhan setiap hari. Amin",1
"Ga' ah
Ue mah anti obat dokter
ga' tau juga obat nya
Di buat dari apa itulah alasan.",1
Alhamdulillah sy pernah kena covit 2x di bln Januari dan Februari.tp ga mati karena ga cengeng lemes dan ga nyium bau gtu aja Uda ke rmh sakit panik. Diem aja di rmh bnykin minum air putih sy cmn minum obat lambung karena ga ada makanan y di mkn. Sembuhnya malah minum jamu komplit hahahah aneh sy juga. Sempet minum obat dokter di blnJanuari karena ga da efek nya 2 hari sy stop. Sehatnya itu gtu hirup udara segar minum jamu deh badan lebih enakan. Apalagi ga mikirin ngeluarin uang ke dokter pikiran plong,1
"PENJAHAT LU SEMUA, GUA TUNGGU SEMUA DI PENGADILAN AKHIRAT",1
Kalo gamau divaksin gimana? Apakah ada denda?,1
"Bohong trus, hentikan dan stop ravid ! Jgn kau makan uang rakyat !",1
"Di kabupaten d kecamatan d vaksin dpt amplop 50rb ad yg 100rb
Maksudnya apa Ya",1
udah prokes ketat..masker 2 lapis...handsanitizer.. cuci tangan tidka bersentuhan pokoknya ketat deh sebisa mungkin....udah vaksin 2x...eeehhh masih kena covid juga..berarti siapapun bisa kena.. berarti Prokes atau vaksin bukan jaminan untuk terhinda dari covid... logika nya begitu kan??,0
minta tolong pemerintah untuk bisa memvaksin warga saya. soalnya hampir semua warga dilingkungan saya belum mendapatkan vaksin. kalau memang pemerintah mangharuskan masyarakatnya wajib vaksin alangkah baiknya vaksin dilaksanakan per RT. bukan diharus mendaftar di mana mana yg akhirnya memicu gerombolan atau menumpuknya warga. tapi kalau dilaksanakan per rt kan enak karena yg. akan hadir hanya lingkungan rt. minta tolong ini semoga bisa sampai di pemerintah pusat. terutama kementerian kesehatan. kami merasa dengan vaksin yg tidak terkoordinir melalui kecamatan kelurahan dan rt pasti akan banyak yg tidak mendapatkan vaksin.,0
Jelaskan KENAPA DI TEMPAT SAYA ADA YG MATI SETELAH DI VAKSIN,1
Knpa ya gw abis di vaksin langsung demam apakah ini yang dimanakan racun?kalo pergi ke rs pasti di katain covid:v dan gw di isolasi ga di rawat di kasi oksigen kosong dan gw mati di bilang covid benerkah begitu:v,0
"Sy sudah vaksin 1 bulan yg lalu, tp skrg msh kena sakit nth corona atau bukan si tp demam udh 6 hari..... Berhusnudzon aja deh ya...... 
Vaksin itu mencegah virus masuk bukan si? Atau klo udh vaksin, gk bakaln kena virusnya? 
Klo misal gk vaksin masalah gk si??? Klo sm sm antara d vaksin sm enggak msh sm sm kena copid?",0
"Saya kmren vaksin dibatasi 100 orang perhari jadi belangko ada cuma 100 tidak berjubel soalnya dipuskesmas.setelah isi formulir,nunggu giliran.pas dipanggil ditanya dulu ada riwayat alergi,penyakit dll..trus lanjut ke tensi ,klo semua oke..baru disuntik vaksin.pas vaksin sy tanya vaksin apa namanya..sesudah divaksin nunggu 30menit observasi sambil nunggu surat keterangan vaksin pertama.klo aman ,pulang deh.kalau saya reaksi cuman pegel ditempat suntikan ,ngantuk dan lapar.vaksin Rabu skrg Jumat baik baik saja.saya vaksin biofarma.coronavac",0
"Sebenernya yg di lakukan .cuma 2 . protokol .dan tes .jauh dari kata ngobatin . protokol .masker jga jarak dlll .tes di bagi 3 ravites . antigen dll .itu semua pungsinya cuma tes .KNPA di bagi tiga tapi pungsinya sama  yaitu tes yg membedakan adalah harga .dan itu semua masyarakat seluruh Indonesia melakukan itu . bagaimana kalo dari 3 itu bakas Corona  ? Otomatis kenak  Corona dan menyebar keselur lingkungan dan seluruh Indonesia . karena penyakit itu menular dari orang ke orang . akibatnya dari itu 3 yg  pugsinya sama yaitu tes .laku keras uang dan uang .yg kemaren ketangkep 1 tempat milyaran . bagaimana kalo 1 negara ? .miris kan .ada lgi vaksin .MLS, Aq bahasanya .sakit kalo keluarga kita ada yg kenak .tapi saya yakin yg berkerja di kesehatan pasti juga banyak juga yg kenak .ini kritikan tolong di pikirkan walaupun telatttttt .percumah pemerintah melakukan frotokol .kalo di tikung begitu .miris .",1
DI VAKSIN 2X MASIH KENA COVID-19 DAN BISA MENULARKAN? JADI VAKSIN BUKAN SOLUSI UNTUK MEMUTUS RANTAI KEMATIAN KARENA COVID-19,0
"Di daerah sya kok limit vaksin yah, pdhal animo msy sngt tinggi utk  bisa divaksin covid. Bhkan pihak RSUD pun gak bisa kasih kepastian kapan jadwal vaksin utk yg belum vaksin dosis pertama. Mhon infonya dgn kejadian sprti ini apa yg harus dilakukan oleh msy yg membutuhkan vaksin ?",0
Ditempatku ada org bis divaksin malah linglung ..waduh kelinci percobaan nya manusia...sereem efek nya ga sprt disebutkan,1
"Seandainya WHO memberikan reward 9.000 trilyun kepada negara yg bisa mengatasi covid di negaranya menjadi zona hijau, maka saya optimis negeri NKRI harga mati paling utama juara nya menjadi zona hijau dlm wkt paling lama 1/2  jam  setelah resmi dari WHO membuat sayembara.",1
"The calculating weeder macroscopically blush because graphic acromegaly slap vice a cumbersome river. wholesale, married fighter",1
Lucu sibuk vaksin tp WNA asing bebas masuk….gila,0
"The nondescript step-daughter daily scrub because stranger significantly jail times a boundless lier. panoramic, wide-eyed feather",1
"Heran ku, setelah vaksin digalakan kenapa akir akir ini banyak orang yang meninggal, bahkan udah 2 minggu ini setiap hari di daerahku ada orang meninggal. 2 hari ini bahkan 6 orang yang meninggal..",0
"saat ini antusias Masyarakat akan VAKSINASI COVID 19 meningkat drastis (TDK seperti permulaan dulu). Terlepas dari kesadaran masyarakat akan pentingnya Vaksin atau Kebutuhan akan SERTIFIKAT VAKSIN. Jika Karena Kesadaran akan pentingnya VAKSINASI Its Good...tp jika meningkat nya antusias masyarakat akan Vaksin Karena faktor kepentingan ""Sertifikat Vaksin merupakan salah satu Syarat mutlak masyarakat untuk mengurus Administrasi/mendapatkan Bantuan, Perpanjangan SIM/ Persyaratan Perjalanan "" saya rasa ini hal yg kurang baik. ",0
"Kalo di jawa mah kalo bulan 7-8 itu perubahan cuaca banyak orang demam dulu juga sembuh"" sendiri sudah biasa, sekarang giliran ada corona segala penyakit kok di coronain😂😂 mayan ah negara baru aja hutang bisa di korupsi dong 😂😂😂",1
"Maaf ikut urun rembug, nurut hukum kebiasaan sesuatu yang mudah berkembang, mudah juga musnah, tapi mengapa covid 19 tidak ?, dengan latar belakang bukan apa2 dan siapa2,  Saya ngajukan hipotesa yang mungkin ceroboh dan kekanak2an, disekitar orang dilingkungan Saya, Saya kira kena covid, omong punya omong katanya dg sample 3 orang, mengatakan indra perasa rasa asin meningkat, dari itu muncul hipotesa apa tidak mungkin covid 19 bisa diatasi dengan yang ada pada kucing, sbb bl covid 19 ningkatkan indra perasa rasa asin, sementara kucing adalah hewan yang bisa meredam rasa asin, buktinya dipakani gesek asin kaya apa kucing gak pernah protes alias tetap dimakan gesek itu, semoga urun rembug ini ada manfaat.",1
Siapa yg menjamin vaksin aman atau tidaknya?,0
"Ribet ribet mau vaksin persyaratan banyak, dan juga bayar ga gratis kimia Farma bisnis bisnis cuan jalan ,uangnya buat bayar hutang negara plus bunga bunganya yang terus berjalan",0
"Informasi daun waru bisa sembuhkan sesak nafas entah alergi makanan atau ASMAA yg berhubungan dgn pernafasan ,daun waru yg pucuknya kecil2 agak merah tua di rebus di minum hangat2 pagi siang mlm semoga bermanfaat untuk SAUDAR2 di luar sana",1
Robbanaa Afrigh 'Alainaa Shobron wa Tsabbit Aqdaamanaa wanshurnaa 'Alal Qoumil Kaafiriin,1
"Saya domisili tangerang ,tapi skrg tingg ikut org tua di jawa tengah ..kalo mau vaksin apa hrs ke alamat domisili ??",0
"Hemat saya,..pagebluk covid jenis apapun yg melanda berbagai negara, imbasnyapun sampai ke Indonesia negarapun sampai mengeluarkan Dana yg tidak sedikit yg pada akhirnya Rakyat yg menderita dan jd korban,  lengah sedikit nyawa/maut menghampirinya dan siapa yg bertanggung jawab utk kelangsungan menafkahinya sepeninggal si covid membunuhnya, lucu memang... Harusnya minta pertanggung jawaban badan Dunia Kesehatan utk minta ganti rugi/klaim tentang ini,...sengaja maupun tidak sengaja negara pencipta virus covid varian apapun itu yg harus bertanggung jawab membiayainya.",1
"Klo w ga mau divaksin knp?
Mau apa lo",1
"Orang sehat kalo vaksin jadi sakit2tan
Parah,bahaya,mematikan",0
Kenapa seseorang yg  sdh vaksin terinfeksi  covid 19?,1
"The meaty knickers relevantly nod because copper radiologically suggest from a sour siamese. apathetic, depressed spoon",1
